className, methodName, marks
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.PlaylistTest,testCountSongsBy,2.0
class tests.PlaylistTest,testAddSong,4.0
class tests.PlaylistTest,testRemoveAllSongsBy,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
class tests.PlayQueueTest,testAddToEnd,4.0
class tests.PlayQueueTest,testNextSong,4.0
class tests.PlayQueueTest,testGetSong,8.0
class tests.PlayQueueTest,testTotalPlaytime,5.0
class tests.PlayQueueTest,testIsEmpty,1.0
class tests.PlayQueueTest,testStartQueue,2.0
class tests.PlayQueueTest,testAddToStart,4.0
